Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
128552,0.951743049,0.777449753,0.859609947,0.250219395,0.765347115,0.256035639,0.268422998,0.787138883,0.448454421,0.502583383,0.357599611,0.695499424,0.328780302,0.64878477,0.363740197,0.470139979,0.726685367,0.691201396,0.579703356,0.580526993,0.557769236,0.477077003,0.665317577,0.413878727,0.564229456,0.435224037,0.420781862,0.314843184,0.000139737,0
128606,0.799906941,0.853298931,0.737893341,0.30229407,0.735819734,0.304631541,0.181712132,0.580290559,0.321364291,0.390974406,0.209223947,0.851093745,0.271383396,0.889294004,0.306313823,0.522017691,0.808150788,0.726784132,0.483119047,0.627591818,0.392781564,0.700372939,0.699406298,0.313077564,0.526280116,0.334512515,0.367556608,0.31027841,5.84E-05,0
128655,0.960000852,0.762543669,0.849191493,0.154806224,0.760660107,0.251171935,0.265862367,0.782462998,0.390355267,0.527233679,0.220836123,0.664331174,0.454146421,0.631258129,0.245697705,0.423665656,0.746876984,0.640010244,0.515161093,0.57588177,0.561313596,0.529769376,0.666716392,0.434164178,0.532392453,0.356706352,0.420631358,0.317697695,0.001089869,0
128735,0.964874483,0.742365846,0.842506635,0.230894015,0.754524761,0.26707092,0.261438197,0.787235567,0.443785635,0.519867468,0.353825573,0.687077547,0.40209679,0.647853276,0.400182152,0.49979524,0.732079407,0.619873869,0.573586461,0.590843181,0.573052705,0.551706171,0.657480548,0.348041794,0.586917828,0.414845048,0.41564752,0.314954848,0.019072708,0
128874,0.977103446,0.747523688,0.841351534,0.187347046,0.754761147,0.263796362,0.258429503,0.785847861,0.403358582,0.540113607,0.30335967,0.67278849,0.452750525,0.640028909,0.358709297,0.460703643,0.726788724,0.736251167,0.571971795,0.581440695,0.562369135,0.511423836,0.660999273,0.309865764,0.596252262,0.411080785,0.416561848,0.314015031,0.008718952,0
128949,0.944294709,0.744286614,0.844306678,0.172540248,0.75962155,0.252220628,0.27076726,0.779851808,0.394473284,0.527541208,0.222701044,0.652995966,0.43278392,0.628797801,0.257195557,0.422375963,0.744770145,0.651850391,0.514922428,0.586062752,0.564453481,0.526876872,0.679620271,0.427399834,0.539034855,0.352268279,0.415045365,0.313938211,0.013779059,0
128978,0.931336012,0.784755283,0.863566323,0.261929455,0.763630524,0.251200197,0.269710821,0.780546892,0.479056469,0.53898501,0.304567591,0.706418822,0.450826491,0.634595884,0.431561541,0.436066141,0.727598314,0.614849636,0.595769414,0.585436541,0.557231091,0.490188149,0.665664991,0.50410783,0.553452888,0.433760033,0.415772774,0.317340935,0.000173601,0
129038,0.978595515,0.751245774,0.847246355,0.189885898,0.754474822,0.261933786,0.258231448,0.786800956,0.398211406,0.540032589,0.364552968,0.682992377,0.410355942,0.647958807,0.367922677,0.442180945,0.745937604,0.660221517,0.536929221,0.578430594,0.557752467,0.481099253,0.667016609,0.374117854,0.575374899,0.359057888,0.417029273,0.313814358,0.004956179,0
129061,0.943127254,0.78126396,0.887121388,0.391633182,0.76051766,0.267887216,0.264475639,0.789525828,0.435802149,0.517057016,0.241946475,0.71761424,0.496222377,0.627730742,0.321149821,0.433180745,0.748887236,0.635772752,0.650825255,0.581443783,0.559847173,0.508333071,0.662906042,0.483102765,0.576572117,0.446854667,0.411334855,0.309103422,0.000266239,0
129329,0.946619991,0.759926491,0.888262157,0.263524583,0.764165943,0.278430477,0.261057994,0.789040044,0.514610023,0.506128931,0.330594526,0.733344919,0.370482968,0.603154906,0.230825626,0.406577877,0.756060668,0.608346901,0.641208415,0.581079575,0.561869829,0.550044231,0.664112964,0.359976344,0.525564892,0.60504204,0.411549573,0.307901952,0.000887076,0
129424,0.976112237,0.760815942,0.852344358,0.263346259,0.758238344,0.260312079,0.261995271,0.785561429,0.49448816,0.502317534,0.232283548,0.711633559,0.465428541,0.634348171,0.3912216,0.464716784,0.72003517,0.654806795,0.566781109,0.581996288,0.563261846,0.521360109,0.663006618,0.40047121,0.590429303,0.608311457,0.415484312,0.31372754,0.004324445,0
129497,0.941458595,0.773609638,0.856633274,0.201979181,0.779116935,0.30508978,0.263672888,0.794824984,0.480499434,0.508534517,0.254177974,0.696383209,0.437606199,0.622173942,0.359306821,0.456616948,0.709777001,0.676264915,0.607631781,0.583085769,0.559101281,0.496903837,0.660384203,0.521650754,0.595937698,0.477053763,0.411706141,0.31112289,0.000505621,0
129722,0.953583746,0.761396048,0.868640454,0.219957125,0.757171509,0.264046675,0.26710052,0.783111487,0.430391359,0.519025469,0.235554002,0.647470009,0.45052015,0.62548921,0.451112846,0.484468867,0.735414573,0.632824005,0.680273115,0.58807447,0.569783972,0.570593856,0.667453318,0.369305023,0.561858093,0.428821505,0.415668915,0.311841908,0.007356616,0
129837,0.9803836,0.760484732,0.83461252,0.216992846,0.761057254,0.255339524,0.263672268,0.78373751,0.422910275,0.525787338,0.347642296,0.690064703,0.405928663,0.657397388,0.330042345,0.487249999,0.731932703,0.595149302,0.641990058,0.582033681,0.56493441,0.526307785,0.662339295,0.384127132,0.613920385,0.401381096,0.415841157,0.313176216,0.00280252,0
129860,0.978744597,0.763174422,0.852756138,0.217519981,0.758909156,0.259483338,0.261449847,0.78643235,0.52468271,0.485384724,0.273766078,0.738077997,0.454191992,0.64109001,0.449141784,0.425773738,0.734783859,0.634170294,0.578670918,0.578681407,0.561751333,0.52588771,0.665318174,0.395953601,0.602154065,0.318072448,0.418560216,0.313776866,3.89E-05,0
130006,0.937674984,0.77263575,0.854384605,0.220773692,0.764110336,0.24725879,0.270069497,0.786558098,0.441576066,0.48341975,0.272046853,0.740917391,0.519185981,0.652147605,0.284389834,0.440958349,0.734802583,0.591679041,0.53258083,0.581262734,0.564342168,0.521758344,0.665584478,0.520706954,0.578670362,0.572942039,0.41393137,0.312816184,0.002880368,0
130075,0.94991618,0.775034876,0.852034862,0.366005504,0.773551326,0.282796843,0.27123364,0.788265804,0.40553839,0.531444622,0.404164763,0.701026844,0.358617656,0.673924505,0.44084271,0.402040033,0.760053694,0.553154044,0.532340792,0.580122825,0.565718616,0.556107382,0.667222807,0.243333918,0.525970768,0.466996277,0.415790285,0.312101596,0.004123208,0
130230,0.938769094,0.77822667,0.864659874,0.185549282,0.764614759,0.258559627,0.267755905,0.788202359,0.467426309,0.509200398,0.381007589,0.728775275,0.413150589,0.649649284,0.344351712,0.462574495,0.714508594,0.628262419,0.493864656,0.582724052,0.560578507,0.510412687,0.665163522,0.414904885,0.556364127,0.544539905,0.42546828,0.318796748,3.00E-05,0
130331,0.979114453,0.761406018,0.850442523,0.212102659,0.757820591,0.259393756,0.26036078,0.788065755,0.527910138,0.49111414,0.322255311,0.713429289,0.286367642,0.660543692,0.397460948,0.447587832,0.719530627,0.724712991,0.640065282,0.577776745,0.561391098,0.514723244,0.66447764,0.378434922,0.602906824,0.314876402,0.417916841,0.313477842,3.89E-05,0
130495,0.978647527,0.77054658,0.84306804,0.277594852,0.763841387,0.25565326,0.265517478,0.784468904,0.452469515,0.506002065,0.387007788,0.74842652,0.495878266,0.639901059,0.361971642,0.470173018,0.722887238,0.662986317,0.570056497,0.580023634,0.557841209,0.478136459,0.666973509,0.422997996,0.589092231,0.437644976,0.416042769,0.313591782,0.00038885,0
130582,0.976529034,0.768898877,0.834378275,0.283459458,0.772732363,0.278988559,0.265252664,0.789033329,0.456675318,0.504088288,0.287472646,0.741070009,0.554755319,0.65296461,0.480646806,0.416578603,0.742728529,0.517306751,0.436689912,0.57895097,0.563426824,0.536269256,0.663784616,0.145857873,0.607123341,0.400199329,0.418139541,0.313202718,0.001062622,0
130634,0.976651887,0.768491996,0.840987762,0.304396133,0.763535268,0.253701485,0.267503795,0.782456439,0.460199553,0.50802109,0.264919939,0.717700645,0.473837631,0.657662335,0.403306686,0.450834644,0.718249202,0.641488585,0.532218295,0.580793738,0.562806802,0.5150134,0.662785376,0.436863812,0.615388655,0.370199718,0.416505988,0.313850388,0.003480185,0
130821,0.978717131,0.761489138,0.851961796,0.218469672,0.757584586,0.258955961,0.260538603,0.787775912,0.536182356,0.486724456,0.251408078,0.693884695,0.283533672,0.655842715,0.467224946,0.429062587,0.738444503,0.652773662,0.579833325,0.577177382,0.561342703,0.517464614,0.66571117,0.387819765,0.597966745,0.319279278,0.418294192,0.313680779,3.89E-05,0
130842,0.918752104,0.802520151,0.802961923,0.292405962,0.773422324,0.270499848,0.257591286,0.750894359,0.402992207,0.457523036,0.341355545,0.696076583,0.384226906,0.575358533,0.398916979,0.49372308,0.823510355,0.811618281,0.586771567,0.582308087,0.564739586,0.482330162,0.66390979,0.149472482,0.619215144,0.413206284,0.412164175,0.313796113,0.000262736,0
131044,0.976300096,0.763857169,0.860009216,0.285677521,0.758958453,0.266636713,0.260366973,0.789341937,0.487770418,0.506521142,0.361888288,0.742874723,0.403652268,0.643662865,0.320621811,0.450332931,0.729845916,0.639867646,0.548742366,0.578800708,0.561511422,0.517032123,0.666468352,0.415559435,0.583727645,0.477244372,0.416967563,0.31345882,0.000762519,0
131173,0.937661296,0.772231741,0.873740598,0.166266054,0.760170155,0.261139127,0.263182919,0.794252283,0.492588343,0.468651923,0.351039657,0.735201793,0.342355199,0.662132895,0.358648426,0.44084791,0.730164519,0.683073085,0.555393363,0.576949172,0.564132763,0.529147846,0.661587285,0.410200352,0.598343111,0.29972807,0.416365739,0.312922568,3.89E-05,0
131495,0.978845256,0.761319249,0.851270695,0.24184696,0.758320077,0.261445229,0.26084238,0.786939792,0.427453823,0.526145192,0.376785272,0.726123615,0.439559307,0.657200306,0.382025985,0.411790523,0.728893614,0.720644454,0.479684248,0.574910336,0.553648012,0.462467856,0.669310028,0.404628562,0.569754421,0.459624934,0.416618925,0.31349792,0.001089869,0
131547,0.9456372,0.779522797,0.855861409,0.298787037,0.764727493,0.252530704,0.268578956,0.787160106,0.426513838,0.498473398,0.275898072,0.736448729,0.554485949,0.660515771,0.397021369,0.437996497,0.731871241,0.645969678,0.585693657,0.581002894,0.565810313,0.540254944,0.664864735,0.485196796,0.565232311,0.366594332,0.417506764,0.314673956,0.001170831,0
131635,0.982168805,0.763922774,0.83910736,0.222421223,0.760553818,0.249986145,0.264658556,0.781689397,0.424743876,0.521591979,0.278850959,0.688718593,0.472157833,0.647044257,0.373282087,0.478798289,0.741460397,0.519951347,0.625084684,0.581353938,0.558348739,0.476518555,0.667157625,0.432424532,0.597493034,0.33852541,0.416188027,0.313468832,0.000973097,0
131669,0.952078083,0.778058402,0.857550305,0.246461655,0.766974828,0.258189302,0.268847301,0.786740836,0.443939565,0.501937184,0.350488948,0.711604999,0.411153045,0.641399849,0.357275251,0.47167439,0.721568755,0.690079384,0.588710215,0.581382018,0.557633472,0.478117866,0.66462417,0.373608282,0.56863615,0.437958962,0.420880028,0.314823588,0.000233154,0
131708,0.832582376,0.840287661,0.790083797,0.198693842,0.762426541,0.252264039,0.274833087,0.77816988,0.697885817,0.75625366,0.340068568,0.701044674,0.438505701,0.544268186,0.455898309,0.383550014,0.710140346,0.565841212,0.488441804,0.630935242,0.541458666,0.522482523,0.66825597,0.375587221,0.616708605,0.332136125,0.442884557,0.299321722,8.91E-05,0
131858,0.937783239,0.750743508,0.831098783,0.146056766,0.768637976,0.265681415,0.261371332,0.791798594,0.376385101,0.523052456,0.236401317,0.679145305,0.48094328,0.647923676,0.230330946,0.440251036,0.736344235,0.689024204,0.566207363,0.580632937,0.563122647,0.514616008,0.665686978,0.151904849,0.564287594,0.387961083,0.417405071,0.311608869,0.00447508,0
131943,0.978921761,0.767882685,0.833791431,0.277406074,0.764916216,0.25402659,0.267361458,0.782732835,0.464261866,0.508321887,0.232291077,0.689747587,0.397777835,0.664667971,0.405134875,0.455373348,0.718866402,0.638390718,0.568308793,0.579879676,0.560398796,0.495281247,0.663067796,0.369076931,0.611004237,0.490046454,0.415260686,0.31329708,0.0022607,0
132013,0.95431905,0.766458798,0.862102698,0.177364347,0.758714131,0.270695074,0.253505549,0.760632956,0.421850127,0.501263367,0.347396419,0.70312806,0.413677616,0.653619898,0.347860585,0.510939621,0.726497246,0.606691695,0.511432726,0.587656834,0.548128512,0.577452044,0.66186523,0.344372053,0.631412857,0.413516356,0.417716513,0.317152706,0.000972708,0
132035,0.902085162,0.798811234,0.817998239,0.289005779,0.754552331,0.258860232,0.260118536,0.804676529,0.438818538,0.507978742,0.232762349,0.738245276,0.496213576,0.696433233,0.421547023,0.445744545,0.755514343,0.634408534,0.564005928,0.574886613,0.568347672,0.535151327,0.667536945,0.394763356,0.567533324,0.364105777,0.395395148,0.312285601,0.001973441,0
132177,0.979999402,0.772109776,0.835257372,0.30126882,0.765598891,0.250863874,0.268464623,0.781939507,0.456329573,0.510036376,0.257681586,0.70023154,0.401239826,0.66905462,0.392259185,0.443342976,0.723057563,0.632897376,0.543871575,0.578187461,0.561409864,0.510849533,0.663392998,0.43477804,0.62462884,0.377363065,0.416293747,0.313317908,3.89E-05,0
132334,0.979465025,0.76978728,0.842603782,0.298247029,0.763710958,0.255826032,0.265629892,0.784172757,0.470482441,0.509195043,0.234760174,0.689015414,0.382504477,0.662891053,0.422477125,0.459627557,0.715126337,0.657969721,0.545115008,0.578373426,0.560110233,0.497231672,0.664574212,0.379624295,0.609075065,0.357893681,0.416782248,0.313547588,0.00038885,0
132358,0.932415751,0.765065704,0.850041324,0.242345901,0.7771181,0.24904971,0.262600858,0.775206349,0.470780315,0.514494098,0.343966526,0.71296533,0.387714559,0.636071592,0.325357145,0.478036705,0.710993592,0.682609609,0.53781597,0.573187454,0.568538274,0.479590577,0.662886088,0.377824829,0.50280326,0.386034794,0.425378171,0.31227041,0.000127281,0
132534,0.952905267,0.764293079,0.86199229,0.139362252,0.759145288,0.255048058,0.263592079,0.7860137,0.38213594,0.533567098,0.333147408,0.669742764,0.402871259,0.642592172,0.280650917,0.448835108,0.731887171,0.698112993,0.519510096,0.577335021,0.559854568,0.513919262,0.664805902,0.417987011,0.557763694,0.356000452,0.423535176,0.31717154,0.000389239,0
132758,0.94320249,0.769590161,0.859769072,0.195245495,0.764586506,0.273884239,0.262470561,0.796076903,0.481181019,0.483104835,0.247262829,0.712121871,0.365429286,0.644572705,0.241277382,0.468192826,0.719916592,0.659245267,0.577439382,0.578001641,0.559313521,0.488347534,0.663454905,0.20965938,0.577247506,0.569816188,0.413306168,0.311080729,0.001190293,0
132870,0.975636697,0.760898933,0.857661415,0.259589767,0.758233343,0.266026578,0.26065357,0.788796493,0.495024622,0.501551743,0.362286117,0.755962955,0.429385976,0.636296436,0.280129738,0.440886364,0.738491408,0.609277135,0.587156974,0.580091917,0.559644326,0.501688647,0.666654248,0.422426625,0.577109625,0.57861712,0.415956026,0.313340751,0.00214315,0
132986,0.946946712,0.779638954,0.8624559,0.248611519,0.764806745,0.253874578,0.269724794,0.784745801,0.455846059,0.508559303,0.262769689,0.702145653,0.449005453,0.648639501,0.401271408,0.455144487,0.719462882,0.628255512,0.5619676,0.582708857,0.557324815,0.481109707,0.665453912,0.431004096,0.570026199,0.437863368,0.423370695,0.316910812,0.000514963,0
133016,0.977099198,0.769459287,0.861881195,0.363416841,0.76191284,0.269758076,0.261338523,0.788887921,0.457778199,0.522363165,0.313043266,0.734762267,0.458968254,0.637213903,0.262107946,0.478251116,0.708046819,0.68001182,0.529923929,0.578838907,0.560586251,0.508484421,0.665297511,0.382586871,0.595673179,0.418785695,0.41724005,0.313579298,0,0
133080,0.983034995,0.762041918,0.833858494,0.196403896,0.766226535,0.270143689,0.26126578,0.7870303,0.426579932,0.523745446,0.303080457,0.702536545,0.518189535,0.642618403,0.365796474,0.499640963,0.719705658,0.576764851,0.659329007,0.581609847,0.558754197,0.483346082,0.664752657,0.151051437,0.598722629,0.360294432,0.416899886,0.312943884,0.000153749,0
133139,0.948785357,0.778000077,0.856603263,0.243850959,0.768685298,0.262721954,0.268249021,0.787658798,0.444529637,0.503237737,0.367629931,0.721895199,0.436861413,0.638833838,0.373993317,0.461441383,0.728884669,0.655732122,0.56100241,0.581083926,0.558407182,0.48473369,0.665286621,0.332836353,0.564792009,0.440625431,0.418695596,0.314852723,0.000103927,0
133216,0.948181009,0.778155422,0.865776091,0.293092643,0.773175981,0.270091869,0.273233976,0.77799729,0.46793627,0.524816946,0.236291026,0.714981699,0.543858106,0.61112792,0.359104359,0.40746164,0.729375054,0.606228112,0.648408639,0.584201341,0.557865245,0.519833087,0.657976483,0.286272305,0.590188151,0.38497079,0.407825244,0.302896866,0.000901477,0
133257,0.941984021,0.781106942,0.8692469,0.290324541,0.762190447,0.259110698,0.268286588,0.788945274,0.427813945,0.493610044,0.26412693,0.72869758,0.551029453,0.654638366,0.428299351,0.451537817,0.726819945,0.651956974,0.602291286,0.581726257,0.560718328,0.494301799,0.665380851,0.433475666,0.589757185,0.344842411,0.415755144,0.313818672,0.002335044,0
133392,0.931487072,0.781765288,0.851023518,0.182236141,0.763014786,0.256554249,0.267672365,0.788034307,0.494140297,0.529377807,0.366394046,0.691193553,0.261293853,0.658263358,0.354521048,0.459937816,0.717950531,0.634678146,0.488373478,0.583612402,0.560029873,0.502660369,0.666441613,0.40698246,0.564778191,0.550656764,0.422698897,0.319331292,0.000298936,0
133437,0.977212091,0.764346035,0.856421345,0.279539381,0.761082057,0.26986632,0.26042493,0.789455979,0.486539334,0.506319527,0.338419409,0.745866322,0.448089945,0.639293448,0.319566721,0.454536399,0.723399627,0.647685801,0.564384098,0.579143841,0.560955434,0.514447019,0.665520436,0.347259442,0.588819224,0.482413175,0.417039325,0.313344276,0.000447625,0
133500,0.946928811,0.766659553,0.867695961,0.176832699,0.765234836,0.256029262,0.267234125,0.783946512,0.426008993,0.516630629,0.256098776,0.676809696,0.41707205,0.641264102,0.390131613,0.404483487,0.728537757,0.691489319,0.437167637,0.577597071,0.554151558,0.476716141,0.66572617,0.390520254,0.559114244,0.552766941,0.418272142,0.31186174,0.000671048,0
